3,2009/5/16 3:07,3993738,11632927,48,102,0
3,2009/5/16 3:12,3994419,11629558,294,1440,1
3,2009/5/16 3:12,3994430,11629525,294,1491,0
3,2009/5/16 3:12,3994460,11629440,294,1594,1
3,2009/5/16 3:20,3993284,11632535,324,0,0
3,2009/5/16 3:30,3995241,11627432,264,668,1
3,2009/5/16 3:33,3995566,11627218,261,1337,0
3,2009/5/16 3:33,3995563,11627186,261,1337,1
3,2009/5/16 3:33,3995555,11627076,264,1183,0
3,2009/5/16 4:07,3995060,11627367,132,977,1
3,2009/5/16 4:16,3990195,11629629,3,360,0
3,2009/5/16 6:28,3997997,11620098,177,1131,1
3,2009/5/16 6:43,3996681,11629568,18,0,0
3,2009/5/16 6:46,3995230,11629874,78,1234,1
3,2009/5/16 6:53,3993859,11634846,45,0,0
3,2009/5/16 7:07,3994367,11629746,291,1131,1
3,2009/5/16 7:40,4007894,11658656,219,0,0
3,2009/5/16 8:17,3995195,11627395,273,308,1
3,2009/5/16 10:28,3993710,11638970,192,0,0
3,2009/5/16 12:10,3995199,11627411,285,463,1
3,2009/5/16 12:24,3992290,11629547,264,154,0
3,2009/5/16 12:24,3992278,11629378,270,823,1
3,2009/5/16 12:34,3990894,11629143,270,102,0
3,2009/5/16 12:57,3995203,11627407,285,360,1
3,2009/5/16 13:02,3995792,11628211,351,0,0
3,2009/5/16 13:14,3995164,11627452,291,617,1
3,2009/5/16 13:23,3990696,11626811,255,0,0
3,2009/5/16 13:33,3995183,11627423,306,411,1
3,2009/5/16 13:50,3996123,11631385,132,154,0
3,2009/5/16 14:05,3995187,11627445,333,308,1
3,2009/5/16 14:43,3997170,11629657,105,0,0
3,2009/5/16 14:49,3997274,11628531,264,1131,1
3,2009/5/16 14:53,3997203,11627610,54,1286,0
3,2009/5/16 15:03,3997275,11628547,264,926,1
3,2009/5/16 15:23,3989185,11627547,264,668,0
3,2009/5/16 22:27,3994554,11626647,84,720,1
3,2009/5/16 22:27,3994554,11626656,87,720,0
3,2009/5/16 22:27,3994553,11626701,90,565,1
3,2009/5/16 22:44,4000038,11635856,138,0,0
3,2009/5/16 22:46,3999970,11634713,264,154,1
3,2009/5/16 22:55,3995445,11633586,81,51,0
3,2009/5/16 22:58,3994869,11634183,246,926,1
3,2009/5/16 23:13,3995564,11627109,108,0,0
3,2009/5/16 23:57,3995207,11627379,255,720,1
4,2009/5/16 5:37,4008231,11655211,186,1852,0
4,2009/5/16 6:32,3996906,11638863,354,771,1
4,2009/5/16 6:38,3995012,11638911,342,0,0
4,2009/5/16 6:57,3995474,11635530,354,668,1
4,2009/5/16 7:03,3997637,11633940,354,411,0
4,2009/5/16 7:11,3997042,11635957,0,0,1
4,2009/5/16 7:26,4000212,11629564,351,0,0
4,2009/5/16 7:32,3999949,11629554,165,360,1
4,2009/5/16 7:40,3998356,11630759,315,565,0
4,2009/5/16 7:51,3996763,11632783,177,1234,1
4,2009/5/16 7:56,3994204,11630172,276,514,0
4,2009/5/16 8:03,3993926,11630761,114,1286,1
4,2009/5/16 8:13,3996324,11632324,87,463,0
4,2009/5/16 10:23,3997806,11628322,210,823,1
4,2009/5/16 10:32,3990523,11626765,189,0,0
4,2009/5/16 10:42,3992624,11628089,99,565,1
4,2009/5/16 10:56,3996607,11633151,93,977,0
4,2009/5/16 10:57,3996606,11633200,75,360,1
4,2009/5/16 11:09,3995009,11640139,333,0,0
4,2009/5/16 11:19,3995668,11637028,267,565,1
4,2009/5/16 11:29,3993662,11633940,243,0,0
4,2009/5/16 11:54,3995005,11637863,264,308,1
4,2009/5/16 12:04,3993824,11637602,351,257,0
4,2009/5/16 12:07,3994137,11637307,3,411,1
4,2009/5/16 12:22,3989255,11643876,309,463,0
4,2009/5/16 13:42,3997383,11639449,84,565,1
4,2009/5/16 13:58,3999965,11645680,3,874,0
4,2009/5/16 14:23,3998978,11640151,0,1183,1
4,2009/5/16 14:45,4004510,11641034,102,0,0
4,2009/5/16 14:50,4003723,11641585,180,1028,1
4,2009/5/16 15:19,3995396,11646189,174,0,0
4,2009/5/16 15:31,3994999,11643395,351,308,1
4,2009/5/16 15:34,3995832,11643208,264,720,0
4,2009/5/16 15:48,3995795,11641165,261,617,1
4,2009/5/16 16:09,3996623,11632034,147,0,0
4,2009/5/16 16:09,3996635,11631948,357,463,1
4,2009/5/16 16:20,3999034,11632124,6,0,0
4,2009/5/16 16:20,3999126,11632227,84,617,1
4,2009/5/16 16:50,4003256,11635301,171,0,0
4,2009/5/16 17:27,3997152,11638233,84,411,1
4,2009/5/16 17:37,3996084,11642107,324,0,0
4,2009/5/16 17:37,3996090,11642000,78,565,1
4,2009/5/16 17:37,3996083,11642107,330,0,0
4,2009/5/16 17:38,3996078,11642101,252,514,1
4,2009/5/16 17:55,3999845,11639861,15,257,0
4,2009/5/16 18:17,3997139,11638425,87,154,1
4,2009/5/16 18:26,3995009,11637613,267,668,0
4,2009/5/16 19:46,3995087,11635170,249,411,1
4,2009/5/16 20:00,3991262,11634282,270,0,0
4,2009/5/16 20:10,3992241,11635161,264,617,1
4,2009/5/16 20:16,3991736,11634045,138,0,0
4,2009/5/16 20:31,3993523,11635479,84,668,1
4,2009/5/16 21:10,3991481,11650240,276,874,0
4,2009/5/16 21:09,3991455,11650002,345,0,1
4,2009/5/16 21:11,3991492,11650200,93,0,0
4,2009/5/16 21:21,3992684,11647739,90,514,1
4,2009/5/16 21:27,3993396,11649306,69,514,0
4,2009/5/16 21:38,3992859,11646688,345,617,1
4,2009/5/16 21:46,3992560,11644987,87,565,0
4,2009/5/16 21:49,3993094,11644441,0,360,1
4,2009/5/16 21:58,3989593,11645517,180,205,0
4,2009/5/16 21:58,3989586,11645514,180,51,1
4,2009/5/16 21:58,3989544,11645502,180,308,0
4,2009/5/16 22:14,3990916,11642083,354,771,1
4,2009/5/16 22:33,3999402,11641098,6,668,0
4,2009/5/16 22:41,3998742,11640751,267,1183,1
4,2009/5/16 22:44,3998714,11637985,3,463,0
4,2009/5/16 22:46,3998660,11637430,270,771,1
4,2009/5/16 23:00,4001928,11627685,144,1080,0
4,2009/5/16 23:29,3997401,11630035,354,565,1
4,2009/5/16 23:52,3986272,11640728,243,308,0
5,2009/5/16 0:20,4005302,11660862,252,771,1
5,2009/5/16 0:20,4005294,11660839,246,977,0
5,2009/5/16 0:25,4003363,11657718,258,2623,1
5,2009/5/16 0:44,3995635,11644826,39,1234,0
5,2009/5/16 1:12,4007910,11658146,261,771,1
5,2009/5/16 1:44,3988797,11640044,189,0,0
5,2009/5/16 7:27,3999240,11641554,282,874,1
5,2009/5/16 7:51,4007821,11658674,213,0,0
5,2009/5/16 8:21,4002015,11647482,84,1080,1
5,2009/5/16 10:25,3999206,11634643,264,668,0
5,2009/5/16 10:32,4000287,11634624,174,1080,1
5,2009/5/16 11:05,3992289,11645029,246,0,0
5,2009/5/16 11:07,3992211,11644656,252,411,1
5,2009/5/16 11:30,3995063,11635015,255,0,0
5,2009/5/16 11:41,3998555,11633920,267,926,1
5,2009/5/16 12:19,3987289,11630535,174,1594,0
5,2009/5/16 13:38,3989646,11634383,57,463,1
5,2009/5/16 13:54,3990586,11640027,117,0,0
5,2009/5/16 13:59,3989903,11639403,258,1080,1
5,2009/5/16 14:34,3993204,11638674,96,360,0
5,2009/5/16 14:39,3992298,11638750,177,1286,1
5,2009/5/16 14:57,3991774,11633882,354,0,0
5,2009/5/16 15:01,3992063,11634686,171,411,1
5,2009/5/16 15:06,3991266,11634272,291,0,0
5,2009/5/16 15:06,3991266,11634272,291,0,1
5,2009/5/16 15:07,3991263,11633930,273,154,0
5,2009/5/16 15:30,3989595,11633033,84,360,1
5,2009/5/16 15:50,3993936,11634833,192,0,0
5,2009/5/16 16:00,3996098,11633684,135,617,1
5,2009/5/16 16:07,3994363,11634371,171,668,0
5,2009/5/16 16:15,3996548,11632833,357,926,1
5,2009/5/16 16:28,3996003,11636441,177,102,0
5,2009/5/16 16:41,3997564,11638191,9,720,1
5,2009/5/16 16:48,3998847,11639517,213,0,0
5,2009/5/16 19:24,4007914,11658692,315,0,1
5,2009/5/16 19:34,4006299,11655035,276,0,0
5,2009/5/16 19:54,4007906,11658703,0,154,1
5,2009/5/16 20:24,3991516,11641116,315,0,0
5,2009/5/16 20:33,3992961,11640276,357,1080,1
5,2009/5/16 20:36,3993936,11640716,306,0,0
5,2009/5/16 21:02,4004940,11658274,33,1337,1
5,2009/5/16 21:06,4006022,11657602,111,0,0
5,2009/5/16 22:24,4007932,11658222,261,565,1
5,2009/5/16 22:52,3990000,11641056,234,0,0
5,2009/5/16 22:56,3990696,11640537,354,514,1
5,2009/5/16 23:19,3988968,11628907,0,720,0
5,2009/5/16 23:25,3989526,11631682,354,308,1
5,2009/5/16 23:56,4002967,11628941,6,0,0
6,2009/5/16 0:00,3993915,11635727,90,257,1
6,2009/5/16 0:00,3993916,11635733,90,51,0
6,2009/5/16 0:05,3993949,11636982,177,0,1
6,2009/5/16 0:05,3993951,11636983,177,0,0
6,2009/5/16 0:23,3993957,11641378,84,0,1
6,2009/5/16 0:33,3990668,11645422,21,0,0
6,2009/5/16 0:44,3992862,11643752,0,205,1
6,2009/5/16 0:45,3992871,11643752,357,154,0
6,2009/5/16 0:45,3992901,11643751,0,51,1
6,2009/5/16 0:57,3997577,11640056,141,0,0
6,2009/5/16 1:07,3996164,11643083,96,360,1
